execution,base,private_exponent,gcd_exponent_250,distinct_power_outputs,collision_count,effective_exponent_bits,first_repeat_exponent,unit_power_count,null_power_count,chosen_output_multiplicity,chosen_output_unique,stored_power_validation
3712,bob_public_input,127,1,250,5,7.965784284662087,252,1,0,1,True,True
3712,bob_shifted_input,127,1,250,5,7.965784284662087,252,1,0,1,True,True
3713,alice_public_input,45,5,125,130,6.965784284662087,127,2,0,2,False,True
3713,alice_shifted_input,45,5,250,5,7.965784284662087,252,1,0,1,True,True
3713,bob_public_input,250,250,125,130,6.965784284662087,127,2,0,2,False,True
3713,bob_shifted_input,250,250,255,0,7.994353436858858,,0,0,1,True,True
3714,alice_public_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3714,alice_shifted_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3714,bob_public_input,128,2,255,0,7.994353436858858,,0,0,1,True,True
3714,bob_shifted_input,128,2,250,5,7.965784284662087,252,1,0,1,True,True
3715,alice_public_input,188,2,255,0,7.994353436858858,,0,0,1,True,True
3715,alice_shifted_input,188,2,250,5,7.965784284662087,252,1,0,1,True,True
3715,bob_public_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
3715,bob_shifted_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
3716,alice_public_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3716,alice_shifted_input,6,2,250,5,7.965784284662087,252,1,0,2,False,True
3716,bob_public_input,165,5,255,0,7.994353436858858,,0,0,1,True,True
3716,bob_shifted_input,165,5,255,0,7.994353436858858,,0,0,1,True,True
3717,alice_public_input,60,10,50,205,5.643856189774724,52,5,0,5,False,True
3717,alice_shifted_input,60,10,255,0,7.994353436858858,,0,0,1,True,True
3717,bob_public_input,66,2,250,5,7.965784284662087,252,1,0,1,True,True
3717,bob_shifted_input,66,2,250,5,7.965784284662087,252,1,0,1,True,True
3718,alice_public_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
3718,alice_shifted_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
3718,bob_public_input,93,1,255,0,7.994353436858858,,0,0,1,True,True
3718,bob_shifted_input,93,1,255,0,7.994353436858858,,0,0,1,True,True
3719,alice_public_input,32,2,255,0,7.994353436858858,,0,0,1,True,True
3719,alice_shifted_input,32,2,250,5,7.965784284662087,252,1,0,1,True,True
3719,bob_public_input,191,1,255,0,7.994353436858858,,0,0,1,True,True
3719,bob_shifted_input,191,1,255,0,7.994353436858858,,0,0,1,True,True
3720,alice_public_input,29,1,250,5,7.965784284662087,252,1,0,1,True,True
3720,alice_shifted_input,29,1,125,130,6.965784284662087,127,2,0,2,False,True
3720,bob_public_input,239,1,125,130,6.965784284662087,127,2,0,2,False,True
3720,bob_shifted_input,239,1,125,130,6.965784284662087,127,2,0,2,False,True
3721,alice_public_input,55,5,255,0,7.994353436858858,,0,0,1,True,True
3721,alice_shifted_input,55,5,125,130,6.965784284662087,127,2,0,2,False,True
3721,bob_public_input,134,2,255,0,7.994353436858858,,0,0,1,True,True
3721,bob_shifted_input,134,2,250,5,7.965784284662087,252,1,0,1,True,True
3722,alice_public_input,140,10,255,0,7.994353436858858,,0,0,1,True,True
3722,alice_shifted_input,140,10,250,5,7.965784284662087,252,1,0,1,True,True
3722,bob_public_input,47,1,255,0,7.994353436858858,,0,0,1,True,True
3722,bob_shifted_input,47,1,250,5,7.965784284662087,252,1,0,1,True,True
3723,alice_public_input,232,2,255,0,7.994353436858858,,0,0,1,True,True
3723,alice_shifted_input,232,2,250,5,7.965784284662087,252,1,0,1,True,True
3723,bob_public_input,57,1,255,0,7.994353436858858,,0,0,1,True,True
3723,bob_shifted_input,57,1,250,5,7.965784284662087,252,1,0,1,True,True
3724,alice_public_input,72,2,255,0,7.994353436858858,,0,0,1,True,True
3724,alice_shifted_input,72,2,255,0,7.994353436858858,,0,0,1,True,True
3724,bob_public_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
3724,bob_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
3725,alice_public_input,21,1,255,0,7.994353436858858,,0,0,1,True,True
3725,alice_shifted_input,21,1,255,0,7.994353436858858,,0,0,1,True,True
3725,bob_public_input,4,2,255,0,7.994353436858858,,0,0,1,True,True
3725,bob_shifted_input,4,2,255,0,7.994353436858858,,0,0,1,True,True
3726,alice_public_input,211,1,250,5,7.965784284662087,252,1,0,1,True,True
3726,alice_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3726,bob_public_input,117,1,250,5,7.965784284662087,252,1,0,1,True,True
3726,bob_shifted_input,117,1,255,0,7.994353436858858,,0,0,1,True,True
3727,alice_public_input,109,1,125,130,6.965784284662087,127,2,0,2,False,True
3727,alice_shifted_input,109,1,250,5,7.965784284662087,252,1,0,1,True,True
3727,bob_public_input,75,25,250,5,7.965784284662087,252,1,0,1,True,True
3727,bob_shifted_input,75,25,255,0,7.994353436858858,,0,0,1,True,True
3728,alice_public_input,20,10,250,5,7.965784284662087,252,1,0,1,True,True
3728,alice_shifted_input,20,10,125,130,6.965784284662087,127,2,0,2,False,True
3728,bob_public_input,87,1,125,130,6.965784284662087,127,2,0,2,False,True
3728,bob_shifted_input,87,1,255,0,7.994353436858858,,0,0,1,True,True
3729,alice_public_input,86,2,255,0,7.994353436858858,,0,0,1,True,True
3729,alice_shifted_input,86,2,125,130,6.965784284662087,127,2,0,2,False,True
3729,bob_public_input,222,2,255,0,7.994353436858858,,0,0,1,True,True
3729,bob_shifted_input,222,2,50,205,5.643856189774724,52,5,0,5,False,True
3730,alice_public_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3730,alice_shifted_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
3730,bob_public_input,238,2,255,0,7.994353436858858,,0,0,1,True,True
3730,bob_shifted_input,238,2,250,5,7.965784284662087,252,1,0,1,True,True
3731,alice_public_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
3731,alice_shifted_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
3731,bob_public_input,171,1,255,0,7.994353436858858,,0,0,1,True,True
3731,bob_shifted_input,171,1,255,0,7.994353436858858,,0,0,1,True,True
3732,alice_public_input,82,2,250,5,7.965784284662087,252,1,0,1,True,True
3732,alice_shifted_input,82,2,250,5,7.965784284662087,252,1,0,1,True,True
3732,bob_public_input,34,2,250,5,7.965784284662087,252,1,0,1,True,True
3732,bob_shifted_input,34,2,125,130,6.965784284662087,127,2,0,2,False,True
3733,alice_public_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
3733,alice_shifted_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
3733,bob_public_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
3733,bob_shifted_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
3734,alice_public_input,115,5,255,0,7.994353436858858,,0,0,1,True,True
3734,alice_shifted_input,115,5,125,130,6.965784284662087,127,2,0,2,False,True
3734,bob_public_input,244,2,255,0,7.994353436858858,,0,0,1,True,True
3734,bob_shifted_input,244,2,250,5,7.965784284662087,252,1,0,1,True,True
3735,alice_public_input,251,1,255,0,7.994353436858858,,0,0,1,True,True
3735,alice_shifted_input,251,1,255,0,7.994353436858858,,0,0,1,True,True
3735,bob_public_input,168,2,255,0,7.994353436858858,,0,0,1,True,True
3735,bob_shifted_input,168,2,250,5,7.965784284662087,252,1,0,1,True,True
3736,alice_public_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
3736,alice_shifted_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
3736,bob_public_input,121,1,255,0,7.994353436858858,,0,0,1,True,True
3736,bob_shifted_input,121,1,250,5,7.965784284662087,252,1,0,1,True,True
3737,alice_public_input,207,1,125,130,6.965784284662087,127,2,0,2,False,True
3737,alice_shifted_input,207,1,255,0,7.994353436858858,,0,0,1,True,True
3737,bob_public_input,11,1,250,5,7.965784284662087,252,1,0,1,True,True
3737,bob_shifted_input,11,1,125,130,6.965784284662087,127,2,0,2,False,True
3738,alice_public_input,66,2,250,5,7.965784284662087,252,1,0,1,True,True
3738,alice_shifted_input,66,2,250,5,7.965784284662087,252,1,0,1,True,True
3738,bob_public_input,211,1,125,130,6.965784284662087,127,2,0,2,False,True
3738,bob_shifted_input,211,1,250,5,7.965784284662087,252,1,0,1,True,True
3739,alice_public_input,224,2,210,45,7.714245517666122,212,1,0,2,False,True
3739,alice_shifted_input,224,2,250,5,7.965784284662087,252,1,0,1,True,True
3739,bob_public_input,126,2,255,0,7.994353436858858,,0,0,1,True,True
3739,bob_shifted_input,126,2,255,0,7.994353436858858,,0,0,1,True,True
3740,alice_public_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
3740,alice_shifted_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
3740,bob_public_input,150,50,255,0,7.994353436858858,,0,0,1,True,True
3740,bob_shifted_input,150,50,250,5,7.965784284662087,252,1,0,1,True,True
3741,alice_public_input,227,1,50,205,5.643856189774724,52,5,0,5,False,True
3741,alice_shifted_input,227,1,50,205,5.643856189774724,52,5,0,5,False,True
3741,bob_public_input,137,1,250,5,7.965784284662087,252,1,0,1,True,True
3741,bob_shifted_input,137,1,255,0,7.994353436858858,,0,0,1,True,True
3742,alice_public_input,136,2,250,5,7.965784284662087,252,1,0,1,True,True
3742,alice_shifted_input,136,2,50,205,5.643856189774724,52,5,0,5,False,True
3742,bob_public_input,79,1,25,230,4.643856189774724,27,10,0,11,False,True
3742,bob_shifted_input,79,1,250,5,7.965784284662087,252,1,0,1,True,True
3743,alice_public_input,129,1,125,130,6.965784284662087,127,2,0,3,False,True
3743,alice_shifted_input,129,1,255,0,7.994353436858858,,0,0,1,True,True
3743,bob_public_input,143,1,125,130,6.965784284662087,127,2,0,2,False,True
3743,bob_shifted_input,143,1,250,5,7.965784284662087,252,1,0,1,True,True
3744,alice_public_input,89,1,252,3,7.977279923499917,254,1,0,1,True,True
3744,alice_shifted_input,89,1,255,0,7.994353436858858,,0,0,1,True,True
3744,bob_public_input,33,1,255,0,7.994353436858858,,0,0,1,True,True
3744,bob_shifted_input,33,1,255,0,7.994353436858858,,0,0,1,True,True
3745,alice_public_input,113,1,255,0,7.994353436858858,,0,0,1,True,True
3745,alice_shifted_input,113,1,250,5,7.965784284662087,252,1,0,1,True,True
3745,bob_public_input,96,2,255,0,7.994353436858858,,0,0,1,True,True
3745,bob_shifted_input,96,2,255,0,7.994353436858858,,0,0,1,True,True
3746,alice_public_input,105,5,255,0,7.994353436858858,,0,0,1,True,True
3746,alice_shifted_input,105,5,125,130,6.965784284662087,127,2,0,2,False,True
3746,bob_public_input,184,2,255,0,7.994353436858858,,0,0,1,True,True
3746,bob_shifted_input,184,2,255,0,7.994353436858858,,0,0,1,True,True
3747,alice_public_input,207,1,255,0,7.994353436858858,,0,0,1,True,True
3747,alice_shifted_input,207,1,125,130,6.965784284662087,127,2,0,2,False,True
3747,bob_public_input,119,1,255,0,7.994353436858858,,0,0,1,True,True
3747,bob_shifted_input,119,1,250,5,7.965784284662087,252,1,0,1,True,True
3748,alice_public_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3748,alice_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
3748,bob_public_input,67,1,255,0,7.994353436858858,,0,0,1,True,True
3748,bob_shifted_input,67,1,255,0,7.994353436858858,,0,0,1,True,True
3749,alice_public_input,84,2,255,0,7.994353436858858,,0,0,1,True,True
3749,alice_shifted_input,84,2,250,5,7.965784284662087,252,1,0,1,True,True
3749,bob_public_input,48,2,255,0,7.994353436858858,,0,0,1,True,True
3749,bob_shifted_input,48,2,250,5,7.965784284662087,252,1,0,1,True,True
3750,alice_public_input,178,2,250,5,7.965784284662087,252,1,0,1,True,True
3750,alice_shifted_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
3750,bob_public_input,216,2,250,5,7.965784284662087,252,1,0,1,True,True
3750,bob_shifted_input,216,2,255,0,7.994353436858858,,0,0,1,True,True
3751,alice_public_input,149,1,255,0,7.994353436858858,,0,0,1,True,True
3751,alice_shifted_input,149,1,255,0,7.994353436858858,,0,0,1,True,True
3751,bob_public_input,124,2,255,0,7.994353436858858,,0,0,1,True,True
3751,bob_shifted_input,124,2,255,0,7.994353436858858,,0,0,1,True,True
3752,alice_public_input,22,2,250,5,7.965784284662087,252,1,0,1,True,True
3752,alice_shifted_input,22,2,255,0,7.994353436858858,,0,0,1,True,True
3752,bob_public_input,231,1,250,5,7.965784284662087,252,1,0,1,True,True
3752,bob_shifted_input,231,1,125,130,6.965784284662087,127,2,0,2,False,True
3753,alice_public_input,193,1,255,0,7.994353436858858,,0,0,1,True,True
3753,alice_shifted_input,193,1,255,0,7.994353436858858,,0,0,1,True,True
3753,bob_public_input,27,1,120,135,6.906890595608519,122,2,0,2,False,True
3753,bob_shifted_input,27,1,250,5,7.965784284662087,252,1,0,1,True,True
3754,alice_public_input,222,2,250,5,7.965784284662087,252,1,0,1,True,True
3754,alice_shifted_input,222,2,255,0,7.994353436858858,,0,0,1,True,True
3754,bob_public_input,204,2,250,5,7.965784284662087,252,1,0,1,True,True
3754,bob_shifted_input,204,2,250,5,7.965784284662087,252,1,0,1,True,True
3755,alice_public_input,111,1,250,5,7.965784284662087,252,1,0,1,True,True
3755,alice_shifted_input,111,1,255,0,7.994353436858858,,0,0,1,True,True
3755,bob_public_input,161,1,125,130,6.965784284662087,127,2,0,2,False,True
3755,bob_shifted_input,161,1,255,0,7.994353436858858,,0,0,1,True,True
3756,alice_public_input,80,10,250,5,7.965784284662087,252,1,0,1,True,True
3756,alice_shifted_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
3756,bob_public_input,136,2,250,5,7.965784284662087,252,1,0,1,True,True
3756,bob_shifted_input,136,2,255,0,7.994353436858858,,0,0,1,True,True
3757,alice_public_input,159,1,250,5,7.965784284662087,252,1,0,1,True,True
3757,alice_shifted_input,159,1,250,5,7.965784284662087,252,1,0,1,True,True
3757,bob_public_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
3757,bob_shifted_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
3758,alice_public_input,161,1,50,205,5.643856189774724,52,0,0,5,False,True
3758,alice_shifted_input,161,1,255,0,7.994353436858858,,0,0,1,True,True
3758,bob_public_input,152,2,250,5,7.965784284662087,252,1,0,1,True,True
3758,bob_shifted_input,152,2,255,0,7.994353436858858,,0,0,1,True,True
3759,alice_public_input,54,2,250,5,7.965784284662087,252,1,0,1,True,True
3759,alice_shifted_input,54,2,125,130,6.965784284662087,127,2,0,2,False,True
3759,bob_public_input,144,2,250,5,7.965784284662087,252,1,0,1,True,True
3759,bob_shifted_input,144,2,255,0,7.994353436858858,,0,0,1,True,True
3760,alice_public_input,2,2,250,5,7.965784284662087,252,1,0,2,False,True
3760,alice_shifted_input,2,2,125,130,6.965784284662087,127,2,0,3,False,True
3760,bob_public_input,206,2,250,5,7.965784284662087,252,1,0,1,True,True
3760,bob_shifted_input,206,2,250,5,7.965784284662087,252,1,0,1,True,True
3761,alice_public_input,92,2,250,5,7.965784284662087,252,1,0,1,True,True
3761,alice_shifted_input,92,2,125,130,6.965784284662087,127,2,0,2,False,True
3761,bob_public_input,88,2,250,5,7.965784284662087,252,1,0,1,True,True
3761,bob_shifted_input,88,2,255,0,7.994353436858858,,0,0,1,True,True
3762,alice_public_input,76,2,255,0,7.994353436858858,,0,0,1,True,True
3762,alice_shifted_input,76,2,255,0,7.994353436858858,,0,0,1,True,True
3762,bob_public_input,120,10,255,0,7.994353436858858,,0,0,1,True,True
3762,bob_shifted_input,120,10,250,5,7.965784284662087,252,1,0,1,True,True
3763,alice_public_input,213,1,255,0,7.994353436858858,,0,0,1,True,True
3763,alice_shifted_input,213,1,250,5,7.965784284662087,252,1,0,1,True,True
3763,bob_public_input,109,1,255,0,7.994353436858858,,0,0,1,True,True
3763,bob_shifted_input,109,1,125,130,6.965784284662087,127,2,0,2,False,True
3764,alice_public_input,106,2,255,0,7.994353436858858,,0,0,1,True,True
3764,alice_shifted_input,106,2,125,130,6.965784284662087,127,2,0,2,False,True
3764,bob_public_input,228,2,255,0,7.994353436858858,,0,0,1,True,True
3764,bob_shifted_input,228,2,255,0,7.994353436858858,,0,0,1,True,True
3765,alice_public_input,203,1,125,130,6.965784284662087,127,2,0,2,False,True
3765,alice_shifted_input,203,1,255,0,7.994353436858858,,0,0,1,True,True
3765,bob_public_input,125,125,250,5,7.965784284662087,252,1,0,1,True,True
3765,bob_shifted_input,125,125,255,0,7.994353436858858,,0,0,1,True,True
3766,alice_public_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
3766,alice_shifted_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
3766,bob_public_input,169,1,255,0,7.994353436858858,,0,0,1,True,True
3766,bob_shifted_input,169,1,250,5,7.965784284662087,252,1,0,1,True,True
3767,alice_public_input,12,2,250,5,7.965784284662087,252,1,0,1,True,True
3767,alice_shifted_input,12,2,255,0,7.994353436858858,,0,0,1,True,True
3767,bob_public_input,163,1,125,130,6.965784284662087,127,2,0,2,False,True
3767,bob_shifted_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
3768,alice_public_input,118,2,255,0,7.994353436858858,,0,0,1,True,True
3768,alice_shifted_input,118,2,255,0,7.994353436858858,,0,0,1,True,True
3768,bob_public_input,144,2,255,0,7.994353436858858,,0,0,1,True,True
3768,bob_shifted_input,144,2,250,5,7.965784284662087,252,1,0,1,True,True
3769,alice_public_input,255,5,255,0,7.994353436858858,,0,0,1,True,True
3769,alice_shifted_input,255,5,125,130,6.965784284662087,127,2,0,3,False,True
3769,bob_public_input,236,2,255,0,7.994353436858858,,0,0,1,True,True
3769,bob_shifted_input,236,2,250,5,7.965784284662087,252,1,0,1,True,True
3770,alice_public_input,100,50,100,155,6.643856189774724,102,2,0,2,False,True
3770,alice_shifted_input,100,50,255,0,7.994353436858858,,0,0,1,True,True
3770,bob_public_input,12,2,255,0,7.994353436858858,,0,0,1,True,True
3770,bob_shifted_input,12,2,255,0,7.994353436858858,,0,0,1,True,True
3771,alice_public_input,161,1,255,0,7.994353436858858,,0,0,1,True,True
3771,alice_shifted_input,161,1,125,130,6.965784284662087,127,2,0,2,False,True
3771,bob_public_input,6,2,56,199,5.807354922057604,58,4,0,5,False,True
3771,bob_shifted_input,6,2,250,5,7.965784284662087,252,1,0,2,False,True
3772,alice_public_input,230,10,255,0,7.994353436858858,,0,0,1,True,True
3772,alice_shifted_input,230,10,255,0,7.994353436858858,,0,0,1,True,True
3772,bob_public_input,116,2,255,0,7.994353436858858,,0,0,1,True,True
3772,bob_shifted_input,116,2,250,5,7.965784284662087,252,1,0,1,True,True
3773,alice_public_input,188,2,250,5,7.965784284662087,252,1,0,1,True,True
3773,alice_shifted_input,188,2,255,0,7.994353436858858,,0,0,1,True,True
3773,bob_public_input,73,1,125,130,6.965784284662087,127,2,0,2,False,True
3773,bob_shifted_input,73,1,250,5,7.965784284662087,252,1,0,1,True,True
3774,alice_public_input,25,25,250,5,7.965784284662087,252,1,0,1,True,True
3774,alice_shifted_input,25,25,250,5,7.965784284662087,252,1,0,1,True,True
3774,bob_public_input,242,2,250,5,7.965784284662087,252,1,0,1,True,True
3774,bob_shifted_input,242,2,250,5,7.965784284662087,252,1,0,1,True,True
3775,alice_public_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
3775,alice_shifted_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
3775,bob_public_input,196,2,255,0,7.994353436858858,,0,0,1,True,True
3775,bob_shifted_input,196,2,250,5,7.965784284662087,252,1,0,1,True,True
3776,alice_public_input,39,1,255,0,7.994353436858858,,0,0,1,True,True
3776,alice_shifted_input,39,1,255,0,7.994353436858858,,0,0,1,True,True
