category,variable,component,metric,value
component,bob_power_shifted_input,3,chi_square_df,250
component,bob_power_shifted_input,4,samples,10000
component,bob_power_shifted_input,4,mean,120.5652
component,bob_power_shifted_input,4,distinct_values,251
component,bob_power_shifted_input,4,entropy_bits,7.9055765913177005
component,bob_power_shifted_input,4,maximum_uniform_entropy_bits,7.971543553950772
component,bob_power_shifted_input,4,chi_square_uniform,1880.3319999999999
component,bob_power_shifted_input,4,chi_square_df,250
component,bob_power_shifted_input,5,samples,10000
component,bob_power_shifted_input,5,mean,120.5953
component,bob_power_shifted_input,5,distinct_values,251
component,bob_power_shifted_input,5,entropy_bits,7.906774980256263
component,bob_power_shifted_input,5,maximum_uniform_entropy_bits,7.971543553950772
component,bob_power_shifted_input,5,chi_square_uniform,1845.2924000000016
component,bob_power_shifted_input,5,chi_square_df,250
component,bob_power_shifted_input,6,samples,10000
component,bob_power_shifted_input,6,mean,122.4374
component,bob_power_shifted_input,6,distinct_values,251
component,bob_power_shifted_input,6,entropy_bits,7.909601412699726
component,bob_power_shifted_input,6,maximum_uniform_entropy_bits,7.971543553950772
component,bob_power_shifted_input,6,chi_square_uniform,1834.8006000000032
component,bob_power_shifted_input,6,chi_square_df,250
component,bob_power_shifted_input,7,samples,10000
component,bob_power_shifted_input,7,mean,120.2707
component,bob_power_shifted_input,7,distinct_values,251
component,bob_power_shifted_input,7,entropy_bits,7.9031620869652555
component,bob_power_shifted_input,7,maximum_uniform_entropy_bits,7.971543553950772
component,bob_power_shifted_input,7,chi_square_uniform,1953.0717999999997
component,bob_power_shifted_input,7,chi_square_df,250
octonion,bob_power_shifted_input,,mean_component_entropy_bits,7.909405273248112
octonion,bob_power_shifted_input,,minimum_component_entropy_bits,7.902319116688313
octonion,bob_power_shifted_input,,maximum_component_entropy_bits,7.9406539231005455
octonion,bob_power_shifted_input,,mean_component_chi_square,1726.7702000000006
norm,bob_power_shifted_input,,distinct_norm_values,251
norm,bob_power_shifted_input,,mean,119.768
norm,bob_power_shifted_input,,entropy_bits,7.634589110848962
norm,bob_power_shifted_input,,chi_square_uniform,5393.7296
norm,bob_power_shifted_input,,chi_square_df,250
quadratic_character,bob_power_shifted_input,-1,count,2392
quadratic_character,bob_power_shifted_input,-1,rate,0.2392
quadratic_character,bob_power_shifted_input,0,count,47
quadratic_character,bob_power_shifted_input,0,rate,0.0047
quadratic_character,bob_power_shifted_input,1,count,7561
quadratic_character,bob_power_shifted_input,1,rate,0.7561
correlation,bob_power_shifted_input,0-1,pearson_correlation,0.010239463412349072
correlation,bob_power_shifted_input,0-2,pearson_correlation,0.012996455453013327
correlation,bob_power_shifted_input,0-3,pearson_correlation,0.021736340949377795
correlation,bob_power_shifted_input,0-4,pearson_correlation,0.012499834307944796
correlation,bob_power_shifted_input,0-5,pearson_correlation,0.010124932960496767
correlation,bob_power_shifted_input,0-6,pearson_correlation,0.008721585094011051
correlation,bob_power_shifted_input,0-7,pearson_correlation,0.01520561586860399
correlation,bob_power_shifted_input,1-2,pearson_correlation,0.06665335952095203
correlation,bob_power_shifted_input,1-3,pearson_correlation,0.06739378260839408
correlation,bob_power_shifted_input,1-4,pearson_correlation,0.08178827348560688
correlation,bob_power_shifted_input,1-5,pearson_correlation,0.07941965671482135
correlation,bob_power_shifted_input,1-6,pearson_correlation,0.06683450401707583
correlation,bob_power_shifted_input,1-7,pearson_correlation,0.08165503996339192
correlation,bob_power_shifted_input,2-3,pearson_correlation,0.057242114620794336
correlation,bob_power_shifted_input,2-4,pearson_correlation,0.06334725510468395
correlation,bob_power_shifted_input,2-5,pearson_correlation,0.08180248204366583
correlation,bob_power_shifted_input,2-6,pearson_correlation,0.058587402973575946
correlation,bob_power_shifted_input,2-7,pearson_correlation,0.06734291706654953
correlation,bob_power_shifted_input,3-4,pearson_correlation,0.0714131070632968
correlation,bob_power_shifted_input,3-5,pearson_correlation,0.0748815115941176
correlation,bob_power_shifted_input,3-6,pearson_correlation,0.06341137496327721
correlation,bob_power_shifted_input,3-7,pearson_correlation,0.07037438119730968
correlation,bob_power_shifted_input,4-5,pearson_correlation,0.06253707723001192
correlation,bob_power_shifted_input,4-6,pearson_correlation,0.07869454626497391
correlation,bob_power_shifted_input,4-7,pearson_correlation,0.07738489286401873
correlation,bob_power_shifted_input,5-6,pearson_correlation,0.06366144845111034
correlation,bob_power_shifted_input,5-7,pearson_correlation,0.054189140200484806
correlation,bob_power_shifted_input,6-7,pearson_correlation,0.06462714534332434
octonion,bob_power_shifted_input,,maximum_absolute_pairwise_correlation,0.08180248204366583
octonion,bob_power_shifted_input,,maximum_correlation_pair,a2-a5
octonion,bob_power_shifted_input,,maximum_correlation_signed_value,0.08180248204366583
octonion,alice_autoconvolution,,null_octonion_count,0
octonion,alice_autoconvolution,,noninvertible_count,80
octonion,alice_autoconvolution,,noninvertible_rate,0.008
component,alice_autoconvolution,0,samples,10000
component,alice_autoconvolution,0,mean,124.2108
component,alice_autoconvolution,0,distinct_values,251
component,alice_autoconvolution,0,entropy_bits,7.952853407263457
component,alice_autoconvolution,0,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,0,chi_square_uniform,259.625
component,alice_autoconvolution,0,chi_square_df,250
component,alice_autoconvolution,1,samples,10000
component,alice_autoconvolution,1,mean,124.6009
component,alice_autoconvolution,1,distinct_values,251
component,alice_autoconvolution,1,entropy_bits,7.953795776502767
component,alice_autoconvolution,1,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,1,chi_square_uniform,245.87019999999993
component,alice_autoconvolution,1,chi_square_df,250
component,alice_autoconvolution,2,samples,10000
component,alice_autoconvolution,2,mean,124.6902
component,alice_autoconvolution,2,distinct_values,251
component,alice_autoconvolution,2,entropy_bits,7.950713451428414
component,alice_autoconvolution,2,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,2,chi_square_uniform,294.86540000000014
component,alice_autoconvolution,2,chi_square_df,250
component,alice_autoconvolution,3,samples,10000
component,alice_autoconvolution,3,mean,126.334
component,alice_autoconvolution,3,distinct_values,251
component,alice_autoconvolution,3,entropy_bits,7.95279180431242
component,alice_autoconvolution,3,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,3,chi_square_uniform,263.0386
component,alice_autoconvolution,3,chi_square_df,250
component,alice_autoconvolution,4,samples,10000
component,alice_autoconvolution,4,mean,124.1228
component,alice_autoconvolution,4,distinct_values,251
component,alice_autoconvolution,4,entropy_bits,7.952458815296345
component,alice_autoconvolution,4,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,4,chi_square_uniform,272.32560000000007
component,alice_autoconvolution,4,chi_square_df,250
component,alice_autoconvolution,5,samples,10000
component,alice_autoconvolution,5,mean,124.6631
component,alice_autoconvolution,5,distinct_values,251
component,alice_autoconvolution,5,entropy_bits,7.950833682978813
component,alice_autoconvolution,5,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,5,chi_square_uniform,291.2008000000001
component,alice_autoconvolution,5,chi_square_df,250
component,alice_autoconvolution,6,samples,10000
component,alice_autoconvolution,6,mean,124.3343
component,alice_autoconvolution,6,distinct_values,251
component,alice_autoconvolution,6,entropy_bits,7.953787052004395
component,alice_autoconvolution,6,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,6,chi_square_uniform,253.4002000000001
component,alice_autoconvolution,6,chi_square_df,250
component,alice_autoconvolution,7,samples,10000
component,alice_autoconvolution,7,mean,125.1052
component,alice_autoconvolution,7,distinct_values,251
component,alice_autoconvolution,7,entropy_bits,7.955001438740056
component,alice_autoconvolution,7,maximum_uniform_entropy_bits,7.971543553950772
component,alice_autoconvolution,7,chi_square_uniform,229.00299999999996
component,alice_autoconvolution,7,chi_square_df,250
octonion,alice_autoconvolution,,mean_component_entropy_bits,7.952779428565833
octonion,alice_autoconvolution,,minimum_component_entropy_bits,7.950713451428414
octonion,alice_autoconvolution,,maximum_component_entropy_bits,7.955001438740056
octonion,alice_autoconvolution,,mean_component_chi_square,263.66610000000003
norm,alice_autoconvolution,,distinct_norm_values,251
norm,alice_autoconvolution,,mean,119.4949
norm,alice_autoconvolution,,entropy_bits,7.645262618698715
norm,alice_autoconvolution,,chi_square_uniform,5294.082600000002
norm,alice_autoconvolution,,chi_square_df,250
quadratic_character,alice_autoconvolution,-1,count,2443
quadratic_character,alice_autoconvolution,-1,rate,0.2443
quadratic_character,alice_autoconvolution,0,count,80
quadratic_character,alice_autoconvolution,0,rate,0.008
quadratic_character,alice_autoconvolution,1,count,7477
quadratic_character,alice_autoconvolution,1,rate,0.7477
correlation,alice_autoconvolution,0-1,pearson_correlation,-0.007668388376393696
correlation,alice_autoconvolution,0-2,pearson_correlation,0.006373656079460553
correlation,alice_autoconvolution,0-3,pearson_correlation,0.005849682211891961
correlation,alice_autoconvolution,0-4,pearson_correlation,-0.019017669970582744
correlation,alice_autoconvolution,0-5,pearson_correlation,0.014393084329809902
correlation,alice_autoconvolution,0-6,pearson_correlation,0.009345340665301329
correlation,alice_autoconvolution,0-7,pearson_correlation,0.0016588927315164311
correlation,alice_autoconvolution,1-2,pearson_correlation,0.02144033971721361
correlation,alice_autoconvolution,1-3,pearson_correlation,0.009439923588013795
correlation,alice_autoconvolution,1-4,pearson_correlation,0.014662170953048516
correlation,alice_autoconvolution,1-5,pearson_correlation,0.002695762968946715
correlation,alice_autoconvolution,1-6,pearson_correlation,0.012436405186823598
correlation,alice_autoconvolution,1-7,pearson_correlation,0.01260071063890621
correlation,alice_autoconvolution,2-3,pearson_correlation,0.009852983365041132
correlation,alice_autoconvolution,2-4,pearson_correlation,0.019334595127292107
correlation,alice_autoconvolution,2-5,pearson_correlation,-0.0005721985208966441
correlation,alice_autoconvolution,2-6,pearson_correlation,-0.0001943790118937483
correlation,alice_autoconvolution,2-7,pearson_correlation,0.03346488682133379
correlation,alice_autoconvolution,3-4,pearson_correlation,-0.00026452720278253075
correlation,alice_autoconvolution,3-5,pearson_correlation,0.005468155807000782
correlation,alice_autoconvolution,3-6,pearson_correlation,-0.009394295818941726
correlation,alice_autoconvolution,3-7,pearson_correlation,0.014427516979635485
correlation,alice_autoconvolution,4-5,pearson_correlation,0.019463231694154724
correlation,alice_autoconvolution,4-6,pearson_correlation,0.01275647245801481
correlation,alice_autoconvolution,4-7,pearson_correlation,0.0037742310757067797
correlation,alice_autoconvolution,5-6,pearson_correlation,0.02251148232791151
correlation,alice_autoconvolution,5-7,pearson_correlation,0.0006934630394567161
correlation,alice_autoconvolution,6-7,pearson_correlation,0.0013148732079959384
octonion,alice_autoconvolution,,maximum_absolute_pairwise_correlation,0.03346488682133379
octonion,alice_autoconvolution,,maximum_correlation_pair,a2-a7
octonion,alice_autoconvolution,,maximum_correlation_signed_value,0.03346488682133379
octonion,bob_autoconvolution,,null_octonion_count,0
octonion,bob_autoconvolution,,noninvertible_count,87
octonion,bob_autoconvolution,,noninvertible_rate,0.0087
component,bob_autoconvolution,0,samples,10000
component,bob_autoconvolution,0,mean,124.3821
component,bob_autoconvolution,0,distinct_values,251
component,bob_autoconvolution,0,entropy_bits,7.953101443531425
component,bob_autoconvolution,0,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,0,chi_square_uniform,257.66720000000004
component,bob_autoconvolution,0,chi_square_df,250
component,bob_autoconvolution,1,samples,10000
component,bob_autoconvolution,1,mean,124.9149
component,bob_autoconvolution,1,distinct_values,251
component,bob_autoconvolution,1,entropy_bits,7.953061687028027
component,bob_autoconvolution,1,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,1,chi_square_uniform,259.47439999999995
component,bob_autoconvolution,1,chi_square_df,250
component,bob_autoconvolution,2,samples,10000
component,bob_autoconvolution,2,mean,126.2041
component,bob_autoconvolution,2,distinct_values,251
component,bob_autoconvolution,2,entropy_bits,7.950072621118708
component,bob_autoconvolution,2,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,2,chi_square_uniform,296.6726
component,bob_autoconvolution,2,chi_square_df,250
component,bob_autoconvolution,3,samples,10000
component,bob_autoconvolution,3,mean,124.6483
component,bob_autoconvolution,3,distinct_values,251
component,bob_autoconvolution,3,entropy_bits,7.954189829373919
component,bob_autoconvolution,3,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,3,chi_square_uniform,243.31000000000006
component,bob_autoconvolution,3,chi_square_df,250
component,bob_autoconvolution,4,samples,10000
component,bob_autoconvolution,4,mean,124.9125
component,bob_autoconvolution,4,distinct_values,251
component,bob_autoconvolution,4,entropy_bits,7.95491747783583
component,bob_autoconvolution,4,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,4,chi_square_uniform,230.00699999999992
component,bob_autoconvolution,4,chi_square_df,250
component,bob_autoconvolution,5,samples,10000
component,bob_autoconvolution,5,mean,122.9557
component,bob_autoconvolution,5,distinct_values,251
component,bob_autoconvolution,5,entropy_bits,7.95149518032683
component,bob_autoconvolution,5,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,5,chi_square_uniform,283.11859999999984
component,bob_autoconvolution,5,chi_square_df,250
component,bob_autoconvolution,6,samples,10000
component,bob_autoconvolution,6,mean,123.9376
component,bob_autoconvolution,6,distinct_values,251
component,bob_autoconvolution,6,entropy_bits,7.950927922556909
component,bob_autoconvolution,6,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,6,chi_square_uniform,293.05819999999994
component,bob_autoconvolution,6,chi_square_df,250
component,bob_autoconvolution,7,samples,10000
component,bob_autoconvolution,7,mean,123.6165
component,bob_autoconvolution,7,distinct_values,251
component,bob_autoconvolution,7,entropy_bits,7.9527304136902135
component,bob_autoconvolution,7,maximum_uniform_entropy_bits,7.971543553950772
component,bob_autoconvolution,7,chi_square_uniform,264.54459999999995
component,bob_autoconvolution,7,chi_square_df,250
octonion,bob_autoconvolution,,mean_component_entropy_bits,7.952562071932733
octonion,bob_autoconvolution,,minimum_component_entropy_bits,7.950072621118708
octonion,bob_autoconvolution,,maximum_component_entropy_bits,7.95491747783583
octonion,bob_autoconvolution,,mean_component_chi_square,265.98157499999996
norm,bob_autoconvolution,,distinct_norm_values,251
norm,bob_autoconvolution,,mean,118.6398
norm,bob_autoconvolution,,entropy_bits,7.624057706877505
norm,bob_autoconvolution,,chi_square_uniform,5698.845199999994
norm,bob_autoconvolution,,chi_square_df,250
quadratic_character,bob_autoconvolution,-1,count,2345
quadratic_character,bob_autoconvolution,-1,rate,0.2345
quadratic_character,bob_autoconvolution,0,count,87
quadratic_character,bob_autoconvolution,0,rate,0.0087
quadratic_character,bob_autoconvolution,1,count,7568
quadratic_character,bob_autoconvolution,1,rate,0.7568
correlation,bob_autoconvolution,0-1,pearson_correlation,0.002813114518202422
correlation,bob_autoconvolution,0-2,pearson_correlation,0.017598168566852413
correlation,bob_autoconvolution,0-3,pearson_correlation,0.01975322476117683
correlation,bob_autoconvolution,0-4,pearson_correlation,0.009410198716719912
correlation,bob_autoconvolution,0-5,pearson_correlation,-0.014721035084161666
correlation,bob_autoconvolution,0-6,pearson_correlation,0.014305239458442741
correlation,bob_autoconvolution,0-7,pearson_correlation,0.020493190785288874
correlation,bob_autoconvolution,1-2,pearson_correlation,-0.002490742618681186
correlation,bob_autoconvolution,1-3,pearson_correlation,0.012983708984343392
correlation,bob_autoconvolution,1-4,pearson_correlation,0.027663591233200106
correlation,bob_autoconvolution,1-5,pearson_correlation,0.016499937756372693
correlation,bob_autoconvolution,1-6,pearson_correlation,0.006656712975909775
correlation,bob_autoconvolution,1-7,pearson_correlation,0.022881011633457304
correlation,bob_autoconvolution,2-3,pearson_correlation,0.007871731121487294
correlation,bob_autoconvolution,2-4,pearson_correlation,-0.008829808357768691
correlation,bob_autoconvolution,2-5,pearson_correlation,0.015623218603802596
correlation,bob_autoconvolution,2-6,pearson_correlation,0.0044543878516080755
correlation,bob_autoconvolution,2-7,pearson_correlation,-0.008282579631073046
correlation,bob_autoconvolution,3-4,pearson_correlation,0.0016216294213268932
correlation,bob_autoconvolution,3-5,pearson_correlation,0.007899264516396658
correlation,bob_autoconvolution,3-6,pearson_correlation,0.023685663788732176
correlation,bob_autoconvolution,3-7,pearson_correlation,0.009757553763356741
correlation,bob_autoconvolution,4-5,pearson_correlation,0.003321249309343519
correlation,bob_autoconvolution,4-6,pearson_correlation,0.010600296942152893
correlation,bob_autoconvolution,4-7,pearson_correlation,0.02862772925713444
correlation,bob_autoconvolution,5-6,pearson_correlation,-0.003930220539270777
correlation,bob_autoconvolution,5-7,pearson_correlation,0.02456705975907574
correlation,bob_autoconvolution,6-7,pearson_correlation,0.0066374317010039815
octonion,bob_autoconvolution,,maximum_absolute_pairwise_correlation,0.02862772925713444
octonion,bob_autoconvolution,,maximum_correlation_pair,a4-a7
octonion,bob_autoconvolution,,maximum_correlation_signed_value,0.02862772925713444
octonion,bob_recovered_alice_autoconvolution,,null_octonion_count,0
octonion,bob_recovered_alice_autoconvolution,,noninvertible_count,80
octonion,bob_recovered_alice_autoconvolution,,noninvertible_rate,0.008
component,bob_recovered_alice_autoconvolution,0,samples,10000
component,bob_recovered_alice_autoconvolution,0,mean,124.2108
component,bob_recovered_alice_autoconvolution,0,distinct_values,251
component,bob_recovered_alice_autoconvolution,0,entropy_bits,7.952853407263457
component,bob_recovered_alice_autoconvolution,0,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,0,chi_square_uniform,259.625
component,bob_recovered_alice_autoconvolution,0,chi_square_df,250
component,bob_recovered_alice_autoconvolution,1,samples,10000
component,bob_recovered_alice_autoconvolution,1,mean,124.6009
component,bob_recovered_alice_autoconvolution,1,distinct_values,251
component,bob_recovered_alice_autoconvolution,1,entropy_bits,7.953795776502767
component,bob_recovered_alice_autoconvolution,1,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,1,chi_square_uniform,245.87019999999993
component,bob_recovered_alice_autoconvolution,1,chi_square_df,250
component,bob_recovered_alice_autoconvolution,2,samples,10000
component,bob_recovered_alice_autoconvolution,2,mean,124.6902
component,bob_recovered_alice_autoconvolution,2,distinct_values,251
component,bob_recovered_alice_autoconvolution,2,entropy_bits,7.950713451428414
component,bob_recovered_alice_autoconvolution,2,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,2,chi_square_uniform,294.86540000000014
component,bob_recovered_alice_autoconvolution,2,chi_square_df,250
component,bob_recovered_alice_autoconvolution,3,samples,10000
component,bob_recovered_alice_autoconvolution,3,mean,126.334
component,bob_recovered_alice_autoconvolution,3,distinct_values,251
component,bob_recovered_alice_autoconvolution,3,entropy_bits,7.95279180431242
component,bob_recovered_alice_autoconvolution,3,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,3,chi_square_uniform,263.0386
component,bob_recovered_alice_autoconvolution,3,chi_square_df,250
component,bob_recovered_alice_autoconvolution,4,samples,10000
component,bob_recovered_alice_autoconvolution,4,mean,124.1228
component,bob_recovered_alice_autoconvolution,4,distinct_values,251
component,bob_recovered_alice_autoconvolution,4,entropy_bits,7.952458815296345
component,bob_recovered_alice_autoconvolution,4,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,4,chi_square_uniform,272.32560000000007
component,bob_recovered_alice_autoconvolution,4,chi_square_df,250
component,bob_recovered_alice_autoconvolution,5,samples,10000
component,bob_recovered_alice_autoconvolution,5,mean,124.6631
component,bob_recovered_alice_autoconvolution,5,distinct_values,251
component,bob_recovered_alice_autoconvolution,5,entropy_bits,7.950833682978813
component,bob_recovered_alice_autoconvolution,5,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,5,chi_square_uniform,291.2008000000001
component,bob_recovered_alice_autoconvolution,5,chi_square_df,250
component,bob_recovered_alice_autoconvolution,6,samples,10000
component,bob_recovered_alice_autoconvolution,6,mean,124.3343
component,bob_recovered_alice_autoconvolution,6,distinct_values,251
component,bob_recovered_alice_autoconvolution,6,entropy_bits,7.953787052004395
component,bob_recovered_alice_autoconvolution,6,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,6,chi_square_uniform,253.4002000000001
component,bob_recovered_alice_autoconvolution,6,chi_square_df,250
component,bob_recovered_alice_autoconvolution,7,samples,10000
component,bob_recovered_alice_autoconvolution,7,mean,125.1052
component,bob_recovered_alice_autoconvolution,7,distinct_values,251
component,bob_recovered_alice_autoconvolution,7,entropy_bits,7.955001438740056
component,bob_recovered_alice_autoconvolution,7,maximum_uniform_entropy_bits,7.971543553950772
component,bob_recovered_alice_autoconvolution,7,chi_square_uniform,229.00299999999996
component,bob_recovered_alice_autoconvolution,7,chi_square_df,250
octonion,bob_recovered_alice_autoconvolution,,mean_component_entropy_bits,7.952779428565833
octonion,bob_recovered_alice_autoconvolution,,minimum_component_entropy_bits,7.950713451428414
octonion,bob_recovered_alice_autoconvolution,,maximum_component_entropy_bits,7.955001438740056
octonion,bob_recovered_alice_autoconvolution,,mean_component_chi_square,263.66610000000003
norm,bob_recovered_alice_autoconvolution,,distinct_norm_values,251
norm,bob_recovered_alice_autoconvolution,,mean,119.4949
norm,bob_recovered_alice_autoconvolution,,entropy_bits,7.645262618698715
norm,bob_recovered_alice_autoconvolution,,chi_square_uniform,5294.082600000002
norm,bob_recovered_alice_autoconvolution,,chi_square_df,250
quadratic_character,bob_recovered_alice_autoconvolution,-1,count,2443
quadratic_character,bob_recovered_alice_autoconvolution,-1,rate,0.2443
quadratic_character,bob_recovered_alice_autoconvolution,0,count,80
quadratic_character,bob_recovered_alice_autoconvolution,0,rate,0.008
quadratic_character,bob_recovered_alice_autoconvolution,1,count,7477
quadratic_character,bob_recovered_alice_autoconvolution,1,rate,0.7477
correlation,bob_recovered_alice_autoconvolution,0-1,pearson_correlation,-0.007668388376393696
correlation,bob_recovered_alice_autoconvolution,0-2,pearson_correlation,0.006373656079460553
correlation,bob_recovered_alice_autoconvolution,0-3,pearson_correlation,0.005849682211891961
correlation,bob_recovered_alice_autoconvolution,0-4,pearson_correlation,-0.019017669970582744
correlation,bob_recovered_alice_autoconvolution,0-5,pearson_correlation,0.014393084329809902
correlation,bob_recovered_alice_autoconvolution,0-6,pearson_correlation,0.009345340665301329
correlation,bob_recovered_alice_autoconvolution,0-7,pearson_correlation,0.0016588927315164311
correlation,bob_recovered_alice_autoconvolution,1-2,pearson_correlation,0.02144033971721361
correlation,bob_recovered_alice_autoconvolution,1-3,pearson_correlation,0.009439923588013795
correlation,bob_recovered_alice_autoconvolution,1-4,pearson_correlation,0.014662170953048516
correlation,bob_recovered_alice_autoconvolution,1-5,pearson_correlation,0.002695762968946715
correlation,bob_recovered_alice_autoconvolution,1-6,pearson_correlation,0.012436405186823598
correlation,bob_recovered_alice_autoconvolution,1-7,pearson_correlation,0.01260071063890621
correlation,bob_recovered_alice_autoconvolution,2-3,pearson_correlation,0.009852983365041132
correlation,bob_recovered_alice_autoconvolution,2-4,pearson_correlation,0.019334595127292107
correlation,bob_recovered_alice_autoconvolution,2-5,pearson_correlation,-0.0005721985208966441
correlation,bob_recovered_alice_autoconvolution,2-6,pearson_correlation,-0.0001943790118937483
correlation,bob_recovered_alice_autoconvolution,2-7,pearson_correlation,0.03346488682133379
correlation,bob_recovered_alice_autoconvolution,3-4,pearson_correlation,-0.00026452720278253075
correlation,bob_recovered_alice_autoconvolution,3-5,pearson_correlation,0.005468155807000782
correlation,bob_recovered_alice_autoconvolution,3-6,pearson_correlation,-0.009394295818941726
correlation,bob_recovered_alice_autoconvolution,3-7,pearson_correlation,0.014427516979635485
correlation,bob_recovered_alice_autoconvolution,4-5,pearson_correlation,0.019463231694154724
correlation,bob_recovered_alice_autoconvolution,4-6,pearson_correlation,0.01275647245801481
correlation,bob_recovered_alice_autoconvolution,4-7,pearson_correlation,0.0037742310757067797
correlation,bob_recovered_alice_autoconvolution,5-6,pearson_correlation,0.02251148232791151
correlation,bob_recovered_alice_autoconvolution,5-7,pearson_correlation,0.0006934630394567161
correlation,bob_recovered_alice_autoconvolution,6-7,pearson_correlation,0.0013148732079959384
octonion,bob_recovered_alice_autoconvolution,,maximum_absolute_pairwise_correlation,0.03346488682133379
octonion,bob_recovered_alice_autoconvolution,,maximum_correlation_pair,a2-a7
octonion,bob_recovered_alice_autoconvolution,,maximum_correlation_signed_value,0.03346488682133379
octonion,alice_public_token,,null_octonion_count,0
octonion,alice_public_token,,noninvertible_count,80
octonion,alice_public_token,,noninvertible_rate,0.008
component,alice_public_token,0,samples,10000
component,alice_public_token,0,mean,125.3434
component,alice_public_token,0,distinct_values,251
component,alice_public_token,0,entropy_bits,7.955231065873461
component,alice_public_token,0,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,0,chi_square_uniform,227.1957999999998
component,alice_public_token,0,chi_square_df,250
component,alice_public_token,1,samples,10000
component,alice_public_token,1,mean,125.4215
component,alice_public_token,1,distinct_values,251
component,alice_public_token,1,entropy_bits,7.951661313558313
component,alice_public_token,1,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,1,chi_square_uniform,274.2332
component,alice_public_token,1,chi_square_df,250
component,alice_public_token,2,samples,10000
component,alice_public_token,2,mean,125.0143
component,alice_public_token,2,distinct_values,251
component,alice_public_token,2,entropy_bits,7.953976680754696
component,alice_public_token,2,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,2,chi_square_uniform,239.54499999999982
component,alice_public_token,2,chi_square_df,250
component,alice_public_token,3,samples,10000
component,alice_public_token,3,mean,124.5873
component,alice_public_token,3,distinct_values,251
component,alice_public_token,3,entropy_bits,7.952703872379725
component,alice_public_token,3,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,3,chi_square_uniform,261.78360000000004
component,alice_public_token,3,chi_square_df,250
component,alice_public_token,4,samples,10000
component,alice_public_token,4,mean,124.845
component,alice_public_token,4,distinct_values,251
component,alice_public_token,4,entropy_bits,7.9533649594158735
component,alice_public_token,4,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,4,chi_square_uniform,249.58500000000004
component,alice_public_token,4,chi_square_df,250
component,alice_public_token,5,samples,10000
component,alice_public_token,5,mean,124.308
component,alice_public_token,5,distinct_values,251
component,alice_public_token,5,entropy_bits,7.951777396516274
component,alice_public_token,5,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,5,chi_square_uniform,272.77739999999994
component,alice_public_token,5,chi_square_df,250
component,alice_public_token,6,samples,10000
component,alice_public_token,6,mean,124.444
component,alice_public_token,6,distinct_values,251
component,alice_public_token,6,entropy_bits,7.95427478780157
component,alice_public_token,6,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,6,chi_square_uniform,239.69559999999984
component,alice_public_token,6,chi_square_df,250
component,alice_public_token,7,samples,10000
component,alice_public_token,7,mean,124.2758
component,alice_public_token,7,distinct_values,251
component,alice_public_token,7,entropy_bits,7.953143898252147
component,alice_public_token,7,maximum_uniform_entropy_bits,7.971543553950772
component,alice_public_token,7,chi_square_uniform,255.10699999999977
component,alice_public_token,7,chi_square_df,250
octonion,alice_public_token,,mean_component_entropy_bits,7.953266746819008
octonion,alice_public_token,,minimum_component_entropy_bits,7.951661313558313
octonion,alice_public_token,,maximum_component_entropy_bits,7.955231065873461
octonion,alice_public_token,,mean_component_chi_square,252.4903249999999
norm,alice_public_token,,distinct_norm_values,251
norm,alice_public_token,,mean,124.6559
norm,alice_public_token,,entropy_bits,7.951255866921454
norm,alice_public_token,,chi_square_uniform,288.13860000000017
norm,alice_public_token,,chi_square_df,250
quadratic_character,alice_public_token,-1,count,4923
quadratic_character,alice_public_token,-1,rate,0.4923
quadratic_character,alice_public_token,0,count,80
